age,education,month,day_of_week,campaign,pdays,previous,cons_conf_idx,euribor3m,y,y_encoded,previously_contacted,age_group,campaign_group,pdays_actual,recency_group,previous_capped,repeat_success,cellular_first,high_value_segment,education_encoded,month_num,dow_num,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,marital_unknown,default_unknown,default_yes,housing_unknown,housing_yes,loan_unknown,loan_yes,contact_telephone,poutcome_nonexistent,poutcome_success,log_campaign,log_previous,low_rate_env
41,unknown,aug,tue,3,999,0,-36.1,4.968,no,0,0,36-45,optimal,-1,no_prior,0,0,0,0,-1,8,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,0.0,0
30,university.degree,aug,tue,4,999,0,-36.1,4.968,no,0,0,26-35,diminishing,-1,no_prior,0,0,0,0,6,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1.6094379124341003,0.0,0
35,university.degree,aug,tue,3,999,0,-36.1,4.968,no,0,0,26-35,optimal,-1,no_prior,0,0,0,0,6,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,0.0,0
37,university.degree,aug,tue,2,999,0,-36.1,4.968,no,0,0,36-45,optimal,-1,no_prior,0,0,0,0,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1.0986122886681098,0.0,0
35,professional.course,aug,tue,2,999,0,-36.1,4.968,no,0,0,26-35,optimal,-1,no_prior,0,0,0,0,5,8,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0986122886681098,0.0,0
45,unknown,aug,tue,3,999,0,-36.1,4.968,no,0,0,36-45,optimal,-1,no_prior,0,0,0,0,-1,8,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.3862943611198906,0.0,0
32,university.degree,aug,tue,3,999,0,-36.1,4.968,yes,1,0,26-35,optimal,-1,no_prior,0,0,0,0,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,0.0,0
37,university.degree,aug,tue,2,999,0,-36.1,4.968,no,0,0,36-45,optimal,-1,no_prior,0,0,0,0,6,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1.0986122886681098,0.0,0
46,basic.9y,aug,tue,2,999,0,-36.1,4.968,no,0,0,46-55,optimal,-1,no_prior,0,0,0,0,3,8,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0986122886681098,0.0,0
37,university.degree,aug,tue,2,999,0,-36.1,4.968,no,0,0,36-45,optimal,-1,no_prior,0,0,0,0,6,8,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0986122886681098,0.0,0
35,university.degree,aug,tue,2,999,0,-36.1,4.968,no,0,0,26-35,optimal,-1,no_prior,0,0,0,0,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0986122886681098,0.0,0
34,professional.course,aug,tue,4,999,0,-36.1,4.968,no,0,0,26-35,diminishing,-1,no_prior,0,0,0,0,5,8,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1.6094379124341003,0.0,0
52,professional.course,aug,tue,2,999,0,-36.1,4.968,no,0,0,46-55,optimal,-1,no_prior,0,0,0,0,5,8,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,0.0,0
34,university.degree,aug,tue,2,999,0,-36.1,4.968,yes,1,0,26-35,optimal,-1,no_prior,0,0,0,0,6,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,0.0,0
51,university.degree,aug,tue,2,999,0,-36.1,4.968,no,0,0,46-55,optimal,-1,no_prior,0,0,0,0,6,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1.0986122886681098,0.0,0
50,university.degree,aug,tue,2,999,0,-36.1,4.968,no,0,0,46-55,optimal,-1,no_prior,0,0,0,0,6,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0986122886681098,0.0,0
38,university.degree,aug,tue,2,999,0,-36.1,4.968,no,0,0,36-45,optimal,-1,no_prior,0,0,0,0,6,8,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0986122886681098,0.0,0
51,high.school,aug,tue,4,999,0,-36.1,4.968,no,0,0,46-55,diminishing,-1,no_prior,0,0,0,0,4,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.6094379124341003,0.0,0
51,university.degree,aug,tue,2,999,0,-36.1,4.968,no,0,0,46-55,optimal,-1,no_prior,0,0,0,0,6,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1.0986122886681098,0.0,0
48,basic.4y,aug,tue,4,999,0,-36.1,4.968,no,0,0,46-55,diminishing,-1,no_prior,0,0,0,0,1,8,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1.6094379124341003,0.0,0
40,professional.course,aug,tue,2,999,0,-36.1,4.968,no,0,0,36-45,optimal,-1,no_prior,0,0,0,0,5,8,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0986122886681098,0.0,0
59,basic.9y,aug,tue,2,999,0,-36.1,4.968,no,0,0,56-65,optimal,-1,no_prior,0,0,0,0,3,8,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0986122886681098,0.0,0
48,university.degree,aug,tue,3,999,0,-36.1,4.968,yes,1,0,46-55,optimal,-1,no_prior,0,0,0,0,6,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1.3862943611198906,0.0,0
47,basic.6y,aug,tue,2,999,0,-36.1,4.968,no,0,0,46-55,optimal,-1,no_prior,0,0,0,0,2,8,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1.0986122886681098,0.0,0
36,university.degree,aug,tue,4,999,0,-36.1,4.968,no,0,0,36-45,diminishing,-1,no_prior,0,0,0,0,6,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.6094379124341003,0.0,0
48,professional.course,aug,tue,2,999,0,-36.1,4.968,no,0,0,46-55,optimal,-1,no_prior,0,0,0,0,5,8,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0986122886681098,0.0,0
45,basic.4y,aug,wed,5,999,0,-36.1,4.967,no,0,0,36-45,diminishing,-1,no_prior,0,0,0,0,1,8,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.791759469228055,0.0,0
57,high.school,aug,wed,3,999,0,-36.1,4.967,no,0,0,56-65,optimal,-1,no_prior,0,0,0,1,4,8,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.3862943611198906,0.0,0
48,professional.course,aug,wed,3,999,0,-36.1,4.967,no,0,0,46-55,optimal,-1,no_prior,0,0,0,0,5,8,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,0.0,0
44,professional.course,aug,wed,5,999,0,-36.1,4.967,no,0,0,36-45,diminishing,-1,no_prior,0,0,0,0,5,8,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1.791759469228055,0.0,0
45,university.degree,aug,wed,5,999,0,-36.1,4.967,no,0,0,36-45,diminishing,-1,no_prior,0,0,0,0,6,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.791759469228055,0.0,0
53,university.degree,aug,wed,5,999,0,-36.1,4.967,no,0,0,46-55,diminishing,-1,no_prior,0,0,0,0,6,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.791759469228055,0.0,0
33,university.degree,aug,wed,3,999,0,-36.1,4.967,no,0,0,26-35,optimal,-1,no_prior,0,0,0,0,6,8,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1.3862943611198906,0.0,0
46,basic.4y,aug,wed,3,999,0,-36.1,4.967,yes,1,0,46-55,optimal,-1,no_prior,0,0,0,0,1,8,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1.3862943611198906,0.0,0
44,basic.4y,aug,wed,2,999,0,-36.1,4.967,no,0,0,36-45,optimal,-1,no_prior,0,0,0,0,1,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1.0986122886681098,0.0,0
44,university.degree,aug,wed,2,999,0,-36.1,4.967,no,0,0,36-45,optimal,-1,no_prior,0,0,0,0,6,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1.0986122886681098,0.0,0
34,university.degree,aug,wed,3,999,0,-36.1,4.967,yes,1,0,26-35,optimal,-1,no_prior,0,0,0,0,6,8,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1.3862943611198906,0.0,0
41,university.degree,aug,wed,4,999,0,-36.1,4.967,no,0,0,36-45,diminishing,-1,no_prior,0,0,0,0,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.6094379124341003,0.0,0
31,professional.course,aug,wed,2,999,0,-36.1,4.967,no,0,0,26-35,optimal,-1,no_prior,0,0,0,0,5,8,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0986122886681098,0.0,0
36,high.school,aug,wed,2,999,0,-36.1,4.967,no,0,0,36-45,optimal,-1,no_prior,0,0,0,0,4,8,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0986122886681098,0.0,0
46,professional.course,aug,wed,1,999,0,-36.1,4.967,no,0,0,46-55,first,-1,no_prior,0,0,1,0,5,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,0
58,university.degree,aug,wed,1,999,0,-36.1,4.967,no,0,0,56-65,first,-1,no_prior,0,0,1,0,6,8,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0.6931471805599453,0.0,0
53,high.school,aug,wed,1,999,0,-36.1,4.967,yes,1,0,46-55,first,-1,no_prior,0,0,1,0,4,8,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,0
32,professional.course,aug,wed,1,999,0,-36.1,4.967,no,0,0,26-35,first,-1,no_prior,0,0,1,0,5,8,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,0
58,basic.4y,aug,wed,3,999,0,-36.1,4.967,no,0,0,56-65,optimal,-1,no_prior,0,0,0,0,1,8,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.3862943611198906,0.0,0
46,basic.9y,aug,wed,1,999,0,-36.1,4.967,no,0,0,46-55,first,-1,no_prior,0,0,1,0,3,8,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,0
37,university.degree,aug,wed,2,999,0,-36.1,4.967,yes,1,0,36-45,optimal,-1,no_prior,0,0,0,0,6,8,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0986122886681098,0.0,0
46,university.degree,aug,wed,1,999,0,-36.1,4.967,no,0,0,46-55,first,-1,no_prior,0,0,1,0,6,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,0
31,university.degree,aug,wed,1,999,0,-36.1,4.967,no,0,0,26-35,first,-1,no_prior,0,0,1,0,6,8,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.6931471805599453,0.0,0
31,university.degree,aug,wed,1,999,0,-36.1,4.967,no,0,0,26-35,first,-1,no_prior,0,0,1,0,6,8,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,0
38,professional.course,aug,wed,1,999,0,-36.1,4.967,no,0,0,36-45,first,-1,no_prior,0,0,1,0,5,8,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.6931471805599453,0.0,0
45,basic.9y,aug,wed,1,999,0,-36.1,4.967,no,0,0,36-45,first,-1,no_prior,0,0,1,0,3,8,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,0
32,professional.course,aug,wed,1,999,0,-36.1,4.967,no,0,0,26-35,first,-1,no_prior,0,0,1,0,5,8,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,0
30,university.degree,aug,wed,1,999,0,-36.1,4.967,no,0,0,26-35,first,-1,no_prior,0,0,1,0,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,0
32,university.degree,aug,wed,1,999,0,-36.1,4.967,no,0,0,26-35,first,-1,no_prior,0,0,1,0,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0.6931471805599453,0.0,0
32,university.degree,aug,wed,1,999,0,-36.1,4.967,no,0,0,26-35,first,-1,no_prior,0,0,1,0,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,0
44,unknown,aug,wed,2,999,0,-36.1,4.967,no,0,0,36-45,optimal,-1,no_prior,0,0,0,0,-1,8,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0986122886681098,0.0,0
47,high.school,aug,wed,2,999,0,-36.1,4.967,no,0,0,46-55,optimal,-1,no_prior,0,0,0,0,4,8,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1.0986122886681098,0.0,0
38,university.degree,aug,wed,1,999,0,-36.1,4.967,no,0,0,36-45,first,-1,no_prior,0,0,1,0,6,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,0
51,high.school,aug,wed,1,999,0,-36.1,4.967,yes,1,0,46-55,first,-1,no_prior,0,0,1,0,4,8,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.6931471805599453,0.0,0
46,high.school,aug,wed,1,999,0,-36.1,4.967,no,0,0,46-55,first,-1,no_prior,0,0,1,0,4,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.6931471805599453,0.0,0
31,high.school,aug,wed,1,999,0,-36.1,4.967,no,0,0,26-35,first,-1,no_prior,0,0,1,0,4,8,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,0
53,university.degree,aug,wed,1,999,0,-36.1,4.967,no,0,0,46-55,first,-1,no_prior,0,0,1,0,6,8,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,0
32,university.degree,aug,wed,1,999,0,-36.1,4.967,no,0,0,26-35,first,-1,no_prior,0,0,1,0,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,0
39,university.degree,aug,wed,1,999,0,-36.1,4.967,no,0,0,36-45,first,-1,no_prior,0,0,1,0,6,8,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,0
39,university.degree,aug,wed,1,999,0,-36.1,4.967,no,0,0,36-45,first,-1,no_prior,0,0,1,0,6,8,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,0
45,professional.course,aug,wed,1,999,0,-36.1,4.967,no,0,0,36-45,first,-1,no_prior,0,0,1,0,5,8,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,0
46,basic.9y,aug,wed,1,999,0,-36.1,4.967,no,0,0,46-55,first,-1,no_prior,0,0,1,0,3,8,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,0
31,professional.course,aug,wed,1,999,0,-36.1,4.967,no,0,0,26-35,first,-1,no_prior,0,0,1,0,5,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,0
45,basic.6y,aug,wed,1,999,0,-36.1,4.967,no,0,0,36-45,first,-1,no_prior,0,0,1,0,2,8,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,0
48,high.school,aug,wed,1,999,0,-36.1,4.967,no,0,0,46-55,first,-1,no_prior,0,0,1,0,4,8,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0.6931471805599453,0.0,0
45,basic.6y,aug,wed,1,999,0,-36.1,4.967,no,0,0,36-45,first,-1,no_prior,0,0,1,0,2,8,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0.6931471805599453,0.0,0
30,university.degree,aug,wed,1,999,0,-36.1,4.967,no,0,0,26-35,first,-1,no_prior,0,0,1,0,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,0
49,basic.4y,aug,wed,1,999,0,-36.1,4.967,no,0,0,46-55,first,-1,no_prior,0,0,1,0,1,8,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,0
42,university.degree,aug,wed,1,999,0,-36.1,4.967,no,0,0,36-45,first,-1,no_prior,0,0,1,0,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,0
49,basic.4y,aug,wed,1,999,0,-36.1,4.967,yes,1,0,46-55,first,-1,no_prior,0,0,1,0,1,8,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,0
52,high.school,aug,wed,2,999,0,-36.1,4.967,no,0,0,46-55,optimal,-1,no_prior,0,0,0,0,4,8,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1.0986122886681098,0.0,0
44,high.school,aug,wed,1,999,0,-36.1,4.967,no,0,0,36-45,first,-1,no_prior,0,0,1,0,4,8,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,0
39,university.degree,aug,wed,1,999,0,-36.1,4.967,no,0,0,36-45,first,-1,no_prior,0,0,1,0,6,8,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,0
56,basic.9y,aug,wed,3,999,0,-36.1,4.967,no,0,0,56-65,optimal,-1,no_prior,0,0,0,0,3,8,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,0.0,0
30,university.degree,aug,wed,1,999,0,-36.1,4.967,no,0,0,26-35,first,-1,no_prior,0,0,1,0,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,0
32,professional.course,aug,wed,1,999,0,-36.1,4.967,no,0,0,26-35,first,-1,no_prior,0,0,1,0,5,8,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,0
32,professional.course,aug,wed,1,999,0,-36.1,4.967,yes,1,0,26-35,first,-1,no_prior,0,0,1,0,5,8,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,0
34,university.degree,aug,wed,1,999,0,-36.1,4.967,no,0,0,26-35,first,-1,no_prior,0,0,1,0,6,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,0
31,high.school,aug,wed,2,999,0,-36.1,4.967,no,0,0,26-35,optimal,-1,no_prior,0,0,0,0,4,8,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1.0986122886681098,0.0,0
32,professional.course,aug,wed,1,999,0,-36.1,4.967,yes,1,0,26-35,first,-1,no_prior,0,0,1,0,5,8,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.6931471805599453,0.0,0
31,basic.9y,aug,wed,1,999,0,-36.1,4.967,no,0,0,26-35,first,-1,no_prior,0,0,1,0,3,8,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,0
51,high.school,aug,wed,1,999,0,-36.1,4.967,no,0,0,46-55,first,-1,no_prior,0,0,1,0,4,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,0
33,university.degree,aug,wed,1,999,0,-36.1,4.967,no,0,0,26-35,first,-1,no_prior,0,0,1,0,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.6931471805599453,0.0,0
33,university.degree,aug,wed,1,999,0,-36.1,4.967,no,0,0,26-35,first,-1,no_prior,0,0,1,0,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,0
49,professional.course,aug,wed,2,999,0,-36.1,4.967,yes,1,0,46-55,optimal,-1,no_prior,0,0,0,0,5,8,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1.0986122886681098,0.0,0
46,basic.9y,aug,wed,3,999,0,-36.1,4.967,no,0,0,46-55,optimal,-1,no_prior,0,0,0,0,3,8,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1.3862943611198906,0.0,0
41,high.school,aug,wed,1,999,0,-36.1,4.967,no,0,0,36-45,first,-1,no_prior,0,0,1,0,4,8,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,0
32,professional.course,aug,wed,1,999,0,-36.1,4.967,no,0,0,26-35,first,-1,no_prior,0,0,1,0,5,8,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,0
31,university.degree,aug,wed,2,999,0,-36.1,4.967,no,0,0,26-35,optimal,-1,no_prior,0,0,0,0,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.0986122886681098,0.0,0
32,professional.course,aug,wed,2,999,0,-36.1,4.967,no,0,0,26-35,optimal,-1,no_prior,0,0,0,0,5,8,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.0986122886681098,0.0,0
37,university.degree,aug,wed,2,999,0,-36.1,4.967,no,0,0,36-45,optimal,-1,no_prior,0,0,0,0,6,8,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1.0986122886681098,0.0,0
52,professional.course,aug,wed,1,999,0,-36.1,4.967,no,0,0,46-55,first,-1,no_prior,0,0,1,0,5,8,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,0
52,professional.course,aug,wed,1,999,0,-36.1,4.967,no,0,0,46-55,first,-1,no_prior,0,0,1,0,5,8,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,0
52,professional.course,aug,wed,1,999,0,-36.1,4.967,no,0,0,46-55,first,-1,no_prior,0,0,1,0,5,8,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,0
40,university.degree,aug,wed,1,999,0,-36.1,4.967,no,0,0,36-45,first,-1,no_prior,0,0,1,0,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.6931471805599453,0.0,0
40,university.degree,aug,wed,1,999,0,-36.1,4.967,no,0,0,36-45,first,-1,no_prior,0,0,1,0,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.6931471805599453,0.0,0
55,university.degree,aug,wed,1,999,0,-36.1,4.967,no,0,0,46-55,first,-1,no_prior,0,0,1,0,6,8,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.6931471805599453,0.0,0
55,university.degree,aug,wed,1,999,0,-36.1,4.967,no,0,0,46-55,first,-1,no_prior,0,0,1,0,6,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,0
36,professional.course,aug,wed,1,999,0,-36.1,4.967,no,0,0,36-45,first,-1,no_prior,0,0,1,0,5,8,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.6931471805599453,0.0,0
50,high.school,aug,wed,1,999,0,-36.1,4.967,no,0,0,46-55,first,-1,no_prior,0,0,1,0,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,0
50,high.school,aug,wed,1,999,0,-36.1,4.967,no,0,0,46-55,first,-1,no_prior,0,0,1,0,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.6931471805599453,0.0,0
32,high.school,aug,wed,2,999,0,-36.1,4.967,no,0,0,26-35,optimal,-1,no_prior,0,0,0,0,4,8,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,0.0,0
37,high.school,aug,wed,1,999,0,-36.1,4.967,no,0,0,36-45,first,-1,no_prior,0,0,1,0,4,8,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,0
46,basic.4y,aug,wed,2,999,0,-36.1,4.967,no,0,0,46-55,optimal,-1,no_prior,0,0,0,0,1,8,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0986122886681098,0.0,0
